1.23	5.55	38.59	2.08	8.7	180	d01-024.png	
-0.23	4.6	46.29	1.67	21.26	180	d01-049.png	
-0.39	4.17	50.82	2.0	19.36	180	d01-052.png	
-0.54	6.65	30.53	1.83	10.98	-5	d01-056.png	
0.32	5.39	38.58	1.17	13.06	-15	d01-060.png	
-0.66	5.92	34.77	2.39	11.7	180	d01-080.png	
-0.37	7.26	28.67	2.35	17.58	-5	d01-085.png	
-0.76	5.6	36.59	3.17	13.79	-5	d01-098.png	
0.13	5.88	35.38	2.49	14.24	-5	d01-104.png	
0.92	3.22	64.81	1.5	7.58	-5	d01-118.png	
-0.44	4.78	43.33	1.49	11.62	-5	d01-123.png	
-2.33	11.31	17.94	8.39	18.91	-15	d03-112.png	
-0.07	6.37	32.16	1.12	15.69	-15	d03-117.png	
0.45	6.41	32.94	3.93	15.38	180	d04-005.png	
-1.07	8.01	26.58	4.13	14.96	180	d04-008.png	
0.0	5.72	37.21	1.44	13.57	180	d04-012.png	
0.0	10.36	20.56	13.0	24.57	180	d04-016.png	
-0.87	7.36	28.95	3.07	17.44	180	d04-021.png	
-1.01	7.37	28.89	3.72	17.48	180	d04-028.png	
-0.23	5.67	37.73	0.85	13.4	180	d04-032.png	
-0.66	4.83	44.09	1.67	22.41	180	d04-037.png	
0.58	8.54	24.93	2.71	20.26	180	d04-047.png	
0.52	5.85	36.72	2.92	13.77	-5	d04-050.png	
-0.18	6.09	34.96	1.85	14.46	180	d04-053.png	
-0.22	7.3	29.3	3.42	17.22	180	d04-058.png	
-0.39	11.06	19.25	4.61	26.26	180	d04-062.png	
0.14	5.21	41.28	0.96	9.91	180	d04-066.png	
0.46	6.49	32.95	2.57	15.31	180	d04-071.png	
-0.45	5.0	42.76	0.78	11.8	180	d04-075.png	
-0.89	4.83	43.91	1.68	11.51	180	d04-081.png	
-0.58	6.19	34.71	3.39	14.54	180	d04-086.png	
0.57	7.0	30.58	2.53	16.51	180	d04-089.png	
-0.08	7.42	28.3	2.47	17.85	180	d04-096.png	
0.0	6.09	35.0	3.35	14.43	180	d04-101.png	
-0.54	4.94	42.7	1.02	11.81	180	d04-111.png	
0.22	7.23	29.45	3.4	13.6	180	d04-117.png	
-0.46	8.63	24.57	4.02	13.69	180	d04-121.png	
1.12	6.27	33.95	2.63	14.87	180	d04-125.png	
0.0	4.71	44.79	2.04	11.27	180	d04-131.png	
0.44	5.81	36.0	2.13	13.99	180	d05-008.png	
3.55	4.96	42.14	1.92	5.88	180	d05-013.png	
0.86	4.55	45.75	1.47	11.02	180	d05-021.png	
0.21	5.78	36.33	1.38	13.87	180	d05-025.png	
1.13	6.13	34.07	1.82	14.79	180	d05-030.png	
0.53	4.01	52.07	2.32	18.9	180	d05-040.png	
-0.49	5.21	42.63	1.69	11.83	-15	d06-000.png	
0.54	5.98	34.6	2.0	8.03	180	d06-003.png	
-2.06	3.53	59.42	1.3	16.66	180	d06-008.png	
0.15	3.95	53.7	0.79	18.4	180	d06-011.png	
1.17	4.86	43.0	2.55	11.77	180	d06-015.png	
0.09	4.6	46.09	1.45	21.46	180	d06-020.png	
0.23	6.34	32.94	1.39	10.43	180	d06-025.png	
0.4	5.45	38.75	2.35	13.05	180	d06-027.png	
0.16	4.84	43.84	2.12	11.54	-5	d06-030.png	
-0.38	4.89	42.96	1.42	11.77	180	d06-037.png	
-0.72	4.18	50.26	1.72	19.66	180	d06-041.png	
0.0	4.07	51.54	1.1	19.19	-5	d06-046.png	
-0.55	3.51	60.06	1.7	16.48	-5	d06-050.png	
-1.88	6.02	35.07	1.55	14.41	180	d06-056.png	
-0.11	4.18	50.52	0.9	10.27	-5	d06-060.png	
0.0	3.77	55.76	0.89	9.16	-5	d06-063.png	
0.28	6.93	30.15	1.1	16.78	180	d06-067.png	
0.0	4.66	45.48	0.84	21.72	180	d06-072.png	
0.89	6.16	33.95	2.48	14.89	180	d06-076.png	
0.26	5.04	41.89	2.44	12.08	-5	d06-082.png	
-0.09	3.54	58.96	0.57	6.16	-5	d06-086.png	
0.0	6.15	34.45	1.6	14.66	-5	d06-091.png	
-0.95	4.63	45.16	1.3	11.2	180	d06-096.png	
-1.22	4.52	46.67	1.65	21.19	-5	d06-100.png	
0.72	4.52	46.44	0.75	21.3	180	d06-104.png	
0.76	5.54	38.07	0.62	13.26	-5	d06-107.png	
0.29	4.52	46.44	2.11	21.29	180	d06-111.png	
0.0	4.04	52.44	2.28	18.82	-5	d06-113.png	
1.44	3.87	54.21	1.51	18.11	-15	d07-082.png	
-0.43	4.4	47.9	1.57	20.52	-15	d07-085.png	
-1.21	4.14	51.17	0.74	19.17	-15	d07-089.png	
0.54	3.63	58.2	1.22	16.87	-15	d07-093.png	
0.0	7.11	29.55	1.09	16.96	-15	d07-096.png	
-0.83	4.17	50.57	1.44	19.42	-15	d07-100.png	
0.0	4.9	43.04	1.61	22.81	-15	d07-102.png	
0.76	5.18	39.38	3.11	8.29	-15	e01-014.png	
-1.19	4.63	44.95	1.88	21.78	-15	e01-018.png	
-0.23	4.32	48.84	1.79	20.06	-15	e01-022.png	
1.38	3.48	58.89	0.63	16.64	-15	e01-025.png	
0.1	6.39	32.26	1.97	15.5	-15	e01-029.png	
-0.2	6.13	33.77	1.56	9.85	-15	e01-032.png	
-0.52	5.87	35.09	2.36	14.25	-15	e01-035.png	
-1.31	5.32	38.75	2.34	12.89	-15	e01-050.png	
-0.67	3.67	56.12	0.85	8.7	-15	e01-055.png	
-0.38	5.78	35.64	2.3	9.33	-15	e01-059.png	
0.63	5.02	42.22	2.4	23.23	-15	e01-062.png	
0.0	7.65	26.92	2.88	16.62	-15	e01-081.png	
-0.11	4.87	42.5	2.36	22.92	-15	e01-086.png	
0.22	4.47	46.11	1.96	21.23	-15	e01-092.png	
-0.08	4.14	49.75	1.61	19.68	-15	e01-102.png	
-0.45	4.53	45.46	1.38	21.54	-30	e01-107.png	
0.0	5.63	36.21	1.98	9.19	-15	e01-113.png	
-0.05	6.42	32.25	2.35	15.5	-15	e01-119.png	
0.83	4.61	46.0	1.68	21.3	-15	e02-000.png	
1.18	7.53	28.17	2.83	34.79	-15	e02-014.png	
0.1	4.97	43.3	2.11	22.63	-15	e02-018.png	
0.75	5.92	35.8	0.76	13.95	-15	e02-021.png	
-0.32	5.72	37.56	1.55	13.29	-15	e02-025.png	
0.08	6.3	34.42	1.89	14.5	-15	e02-074.png	
-1.91	5.19	41.64	1.22	12.93	-15	e02-082.png	
-0.03	5.57	38.79	2.51	8.57	-15	e02-086.png	
0.66	4.93	43.41	2.51	10.48	-30	e02-091.png	
-0.2	6.28	34.08	5.33	14.64	-15	e02-094.png	
0.22	5.21	41.27	3.19	23.72	-15	e02-100.png	
1.14	6.63	32.56	2.18	15.34	-15	e02-117.png	
-0.26	7.31	29.0	2.72	17.26	-15	e04-000.png	
0.0	6.4	32.96	2.02	15.2	-15	e04-004.png	
-0.59	6.23	33.88	3.78	14.77	-15	e04-008.png	
0.09	4.63	46.04	1.35	21.33	-15	e04-011.png	
0.68	5.09	41.45	1.85	23.66	-15	e04-015.png	
0.0	12.46	17.33	15.59	28.88	-15	e04-019.png	
0.15	6.69	32.3	2.49	15.49	-15	e04-022.png	
-1.14	6.42	33.67	2.66	14.88	-15	e04-026.png	
-1.41	5.78	37.05	2.5	13.51	-15	e04-030.png	
-1.85	5.07	42.59	1.88	23.03	-15	e04-034.png	
0.0	5.55	38.0	2.24	13.18	-15	e04-038.png	
0.0	5.43	38.85	1.63	12.9	-15	e04-043.png	
0.1	5.06	42.12	1.65	23.31	-15	e04-052.png	
-0.78	5.12	41.44	2.47	23.69	-15	e04-058.png	
-0.27	4.94	43.29	1.85	22.66	-15	e04-062.png	
0.0	7.53	28.42	2.5	17.59	-15	e04-068.png	
-0.04	13.01	16.3	14.89	30.71	-15	e04-079.png	
-0.97	7.12	29.76	3.9	16.85	-15	e04-083.png	
-0.11	5.05	42.0	2.42	23.38	-15	e04-086.png	
0.0	7.0	30.13	2.74	16.63	-15	e04-091.png	
0.2	6.08	34.71	2.11	14.43	-15	e04-095.png	
0.0	4.85	43.5	1.97	7.51	-15	e04-099.png	
-0.18	4.46	47.35	1.73	20.76	-15	e04-103.png	
1.09	6.76	31.36	1.5	15.96	-15	e04-109.png	
2.34	5.87	35.97	1.32	13.93	-15	e04-114.png	
-2.24	6.16	34.43	2.27	14.53	-15	e04-119.png	
-0.38	5.09	41.68	2.27	23.58	-15	e04-124.png	
-0.44	5.89	36.0	1.88	13.92	-15	e04-127.png	
-1.06	4.24	50.0	3.31	19.64	-15	e04-132.png	
-0.78	6.61	32.2	2.22	15.56	-15	e06-000.png	
0.57	3.66	57.03	0.38	17.22	-15	e06-003.png	
0.89	7.25	28.97	1.89	17.31	-15	e06-006.png	
0.19	4.57	46.65	1.78	21.05	-15	e06-010.png	
-0.66	4.2	50.25	0.84	19.54	-15	e06-015.png	
-0.4	5.34	39.71	0.87	24.73	-15	e06-021.png	
-0.37	4.04	51.74	0.86	19.02	-15	e06-026.png	
0.33	3.47	61.42	0.62	15.99	-15	e06-030.png	
0.0	3.72	56.46	0.91	17.41	-15	e06-033.png	
0.52	6.58	32.5	1.66	15.4	-15	e06-037.png	
-0.06	7.14	29.97	1.79	16.7	-15	e06-041.png	
0.39	5.5	38.52	2.2	13.02	-15	e06-046.png	
0.0	5.8	36.39	1.3	7.56	-15	e06-049.png	
-1.41	4.11	51.12	0.95	19.19	-15	e06-053.png	
1.02	3.95	53.45	1.21	18.37	-15	e06-070.png	
0.08	6.05	34.87	3.96	14.5	-15	e07-000.png	
0.0	5.27	40.04	1.59	10.95	-15	e07-003.png	
-0.83	4.79	44.44	1.33	22.25	-15	e07-007.png	
-0.48	4.6	45.03	0.93	22.01	-15	e07-012.png	
-2.1	4.98	42.34	1.12	23.43	-15	e07-061.png	
-0.28	5.3	39.09	2.02	25.35	-15	e07-066.png	
-0.55	4.52	45.81	1.18	21.63	-15	e07-072.png	
0.71	4.5	46.23	1.16	21.46	-15	e07-076.png	
0.55	5.69	36.35	1.1	13.91	-15	e07-079.png	
1.42	5.44	37.87	0.81	9.56	-15	e07-083.png	
-0.31	4.17	49.67	1.18	19.93	-15	e07-086.png	
0.0	4.45	46.69	1.14	21.22	-15	e07-090.png	
0.85	4.77	43.63	2.14	22.71	-15	e07-094.png	
0.08	6.51	31.93	1.81	15.88	-15	e07-098.png	
0.11	4.39	47.41	1.49	20.88	-15	e07-101.png	
0.0	5.12	40.65	2.76	24.38	-15	e07-105.png	
0.0	4.59	45.33	1.39	21.86	-15	e07-108.png	
0.0	4.27	49.37	1.77	20.07	-15	e07-112.png	
0.0	5.47	37.63	2.62	8.84	-15	f01-053.png	
-0.11	6.16	33.62	1.96	14.89	-15	f01-058.png	
0.0	3.38	61.0	0.63	16.08	-15	f01-066.png	
0.22	5.21	39.36	1.35	8.78	-15	f01-070.png	
0.25	4.9	45.3	1.48	21.63	-15	f01-075.png	
-8.15	3.06	67.22	1.14	14.59	-15	f01-081.png	
0.0	5.64	37.62	1.37	13.32	-15	f01-085.png	
-0.32	4.09	50.32	0.57	19.49	-15	f01-135.png	
1.37	5.93	34.73	1.87	14.4	-15	f01-139.png	
-0.48	6.88	29.81	2.21	16.79	-15	f01-143.png	
-0.23	4.69	45.86	1.69	10.69	-15	f01-147.png	
-0.12	4.99	42.7	2.03	22.97	-15	f02-000.png	
1.15	7.59	28.44	4.05	17.58	-15	f02-003.png	
0.06	4.28	50.0	1.59	19.6	-15	f02-017.png	
0.36	5.62	37.33	2.31	13.39	-15	f02-020.png	
-0.18	5.99	35.73	2.3	13.99	-15	f02-030.png	
0.0	5.88	34.89	0.58	14.34	-15	f02-033.png	
-1.94	5.09	41.82	0.88	23.43	-15	f02-036.png	
1.84	7.9	26.97	2.2	18.56	-15	f02-038.png	
-0.08	7.67	27.23	1.16	18.4	-15	f02-040.png	
-0.42	4.88	42.83	0.8	22.93	-15	f02-044.png	
0.12	7.06	29.89	8.63	16.73	-15	f02-076.png	
-1.42	4.69	43.71	1.51	22.42	-15	f03-169.png	
1.64	4.58	45.59	2.34	21.54	-15	f03-174.png	
-0.43	7.17	28.85	2.33	17.35	-15	f03-182.png	
-0.76	4.78	43.27	1.72	9.71	-15	f03-191.png	
0.0	3.36	62.53	1.18	15.71	-15	f04-004.png	
-2.18	5.47	38.58	2.53	13.0	-15	f04-007.png	
0.74	4.02	52.73	0.49	18.64	-15	f04-011.png	
1.75	4.43	47.67	1.26	20.62	-15	f04-016.png	
0.37	4.88	43.45	1.98	22.62	-15	f04-020.png	
0.64	5.82	36.27	2.24	13.83	-15	f04-024.png	
0.85	4.13	51.04	0.82	19.24	-15	f04-028.png	
-0.15	5.97	35.36	2.33	14.18	-15	f04-032.png	
-0.34	8.0	26.5	4.43	18.92	-15	f04-035.png	
0.05	6.59	32.0	2.8	12.84	-15	f04-039.png	
1.21	6.87	30.84	3.42	16.24	-15	f04-043.png	
0.43	8.03	26.39	3.27	18.98	-15	f04-046.png	
0.7	7.51	28.23	2.53	17.75	-15	f04-049.png	
-0.1	5.88	35.71	2.45	14.03	-15	f04-053.png	
-1.83	5.84	36.32	1.54	13.81	-15	f04-057.png	
-0.84	6.55	32.23	3.31	15.53	-15	f04-061.png	
-0.3	6.2	34.21	2.15	14.66	-15	f04-064.png	
-0.47	7.33	28.77	3.09	17.43	-15	f04-068.png	
0.24	6.75	31.26	1.67	16.03	-15	f04-071.png	
-0.43	3.98	53.0	0.63	18.53	-15	f04-074.png	
0.65	3.95	53.44	0.94	18.38	-15	f04-079.png	
0.08	5.85	35.92	2.0	13.95	-15	f04-083.png	
-0.21	6.18	34.0	4.44	9.81	-15	f04-087.png	
-0.94	4.22	50.05	1.46	9.8	-15	f04-093.png	
0.41	4.65	45.55	0.96	21.56	-15	f04-096.png	
0.88	3.84	54.91	1.14	17.88	-15	f04-100.png	
0.29	6.06	34.81	2.68	14.51	-15	f07-000.png	
-0.36	5.24	39.3	1.2	25.24	-15	f07-000b.png	
0.0	3.99	51.58	0.63	19.23	-15	f07-002.png	
-0.76	3.19	65.21	1.1	15.21	-15	f07-006.png	
0.94	3.03	68.38	0.58	14.51	-15	f07-009.png	
-0.67	4.31	47.58	0.76	20.83	-15	f07-013.png	
-0.53	4.01	51.12	0.54	19.4	-15	f07-016.png	
-0.14	4.98	42.57	1.97	11.92	-15	f07-019a.png	
0.0	4.2	48.82	0.57	20.3	-15	f07-019b.png	
-0.13	5.82	36.23	2.32	27.36	-15	f07-021a.png	
-0.6	3.94	52.0	1.08	19.06	-15	f07-021b.png	
-0.12	6.04	34.96	2.17	28.38	-15	f07-024a.png	
1.64	5.63	36.59	1.09	27.09	-15	f07-024b.png	
-0.15	5.81	36.29	1.61	13.96	-15	f07-028a.png	
-1.46	4.16	50.04	0.85	19.83	-15	f07-028b.png	
-0.19	4.69	44.56	1.38	22.26	-15	f07-032a.png	
-0.21	4.18	49.71	0.68	19.94	-15	f07-032b.png	
0.7	4.4	47.29	1.62	20.98	-15	f07-036.png	
1.0	5.13	41.12	2.95	9.77	-15	f07-039a.png	
0.79	4.03	51.41	1.3	19.3	-15	f07-039b.png	
-1.87	5.72	36.92	1.94	26.84	-15	f07-042a.png	
-0.45	5.63	36.57	2.39	27.12	-15	f07-042b.png	
-0.55	4.07	51.61	1.26	19.22	-15	f07-046a.png	
0.54	3.62	56.56	1.87	17.52	-15	f07-046b.png	
-0.2	4.97	41.85	1.3	23.7	-15	f07-069.png	
0.19	4.8	43.38	1.5	22.85	-15	f07-073.png	
0.25	6.26	34.19	1.38	29.02	-15	f07-076a.png	
-1.82	4.95	42.22	1.68	23.47	-15	f07-081a.png	
-0.1	4.64	44.81	2.62	22.11	-15	f07-081b.png	
-0.1	6.33	33.65	1.32	15.02	-15	f07-084a.png	
-0.18	4.97	41.62	1.97	23.81	-15	f07-084b.png	
-0.17	4.89	42.29	1.61	11.99	-15	f07-088a.png	
0.23	3.18	66.0	1.32	15.02	-15	f07-088b.png	
0.19	5.64	37.78	1.99	13.42	-15	f07-092a.png	
0.3	4.49	45.9	2.61	21.59	-15	f07-092b.png	
0.0	4.34	47.43	1.81	20.89	-15	f07-096.png	
-0.07	5.17	40.6	3.27	24.43	-15	f07-101a.png	
0.76	4.98	41.33	2.09	24.0	-15	f07-101b.png	
0.0	5.0	42.22	1.67	8.25	180	g01-000.png	
-0.48	4.99	41.88	2.87	23.55	180	g01-004.png	
0.48	5.99	35.72	1.9	14.12	180	g01-008.png	
-0.92	4.96	43.33	1.49	11.64	180	g01-012.png	
0.0	4.76	45.35	1.48	11.14	180	g01-016.png	
1.02	4.31	50.31	0.61	19.62	180	g01-019.png	
-0.3	7.46	28.95	3.06	17.41	180	g01-022.png	
0.32	6.43	33.6	2.85	11.1	180	g01-025.png	
0.0	8.56	25.36	8.28	14.89	180	g01-027.png	
0.12	6.15	35.12	1.84	14.35	180	g01-031.png	
0.57	6.39	33.79	3.03	14.93	180	g01-034.png	
0.37	7.11	30.1	3.1	16.78	180	g01-037.png	
0.5	4.88	44.45	1.01	11.35	180	g01-039.png	
0.17	4.64	46.36	1.0	21.27	180	g01-043.png	
-0.03	4.74	45.59	0.96	7.19	180	g01-045.png	
1.84	4.24	50.91	1.31	19.37	180	g01-067.png	
2.41	4.71	45.39	1.48	11.11	180	g01-070.png	
-1.11	4.83	44.48	1.33	11.34	180	g01-074.png	
1.42	3.89	55.73	0.8	17.39	180	g01-083.png	
-4.17	3.56	60.96	0.77	16.21	180	g01-088.png	
-0.25	5.95	35.45	1.36	14.23	-5	g02-059.png	
0.0	5.15	40.58	1.66	12.43	-5	g02-062.png	
0.15	5.95	35.29	1.16	14.22	-5	g02-065.png	
0.12	5.75	36.72	2.92	9.15	180	g02-073.png	
0.95	4.08	51.43	1.4	19.21	180	g03-000.png	
0.98	4.21	49.93	2.46	19.77	-5	g03-004.png	
-1.03	2.92	71.35	0.82	13.83	180	g03-016.png	
2.92	5.53	37.59	1.59	13.43	-5	g03-032.png	
-1.02	3.9	53.85	0.86	18.33	180	g03-040.png	
-2.77	2.27	93.56	0.21	5.08	180	g03-043.png	
1.15	4.18	50.52	1.23	10.72	180	g03-049.png	
-0.54	3.45	60.54	0.79	16.3	180	g03-052.png	
0.11	9.98	21.04	3.93	23.93	180	g03-058.png	
0.0	11.79	17.56	15.39	28.65	180	g03-064.png	
0.2	5.13	40.77	1.88	12.39	180	g04-003.png	
-0.09	5.17	41.24	2.69	12.25	180	g04-007.png	
0.0	7.66	27.67	2.12	18.25	180	g04-011.png	
-0.08	7.39	28.42	6.58	11.82	180	g04-014.png	
-0.18	5.16	41.08	1.42	12.29	180	g04-017.png	
0.5	4.9	42.88	1.41	11.78	180	g04-022.png	
-0.46	3.71	56.58	1.41	17.46	180	g04-026.png	
0.0	6.36	33.0	2.41	15.32	180	g04-032.png	
-0.27	5.42	38.95	2.02	12.96	180	g04-036.png	
0.07	8.69	24.4	2.03	20.7	180	g04-039.png	
0.15	8.52	24.77	2.48	20.39	180	g04-043.png	
-0.21	8.05	26.33	2.64	19.18	-5	g04-048.png	
0.82	5.73	36.83	2.13	11.71	180	g04-052.png	
-0.26	5.26	40.28	1.57	10.74	180	g04-055.png	
-0.24	7.66	27.54	2.99	18.34	180	g04-060.png	
0.0	7.16	29.48	2.51	14.63	180	g04-063.png	
1.04	5.37	38.93	1.29	12.97	180	g04-068.png	
0.57	5.0	42.04	1.57	10.2	180	g04-072.png	
0.0	6.53	32.32	3.21	13.3	180	g04-077.png	
-0.18	7.89	26.73	5.46	16.21	180	g04-081.png	
0.0	6.54	32.12	1.53	13.5	180	g04-088.png	
0.0	6.02	34.89	1.75	12.32	180	g04-092.png	
-0.09	4.95	43.26	1.6	11.67	180	g04-095.png	
-0.44	4.36	48.17	1.99	20.51	180	g04-098.png	
0.0	6.36	33.0	2.73	15.3	180	g04-101.png	
1.25	5.04	42.04	1.68	12.01	180	g04-104.png	
0.0	9.58	22.23	7.95	22.69	180	g04-108.png	
-0.74	3.96	52.47	2.28	18.75	-5	g05-087.png	
0.0	5.52	37.5	2.14	13.43	180	g05-094.png	
0.08	5.74	36.26	2.1	13.89	-5	g05-098.png	
1.07	4.71	44.63	1.15	6.17	-15	g06-011a.png	
-0.16	4.07	51.13	0.63	19.3	-15	g06-011b.png	
0.5	7.02	29.94	1.79	16.79	-15	g06-011c.png	
0.18	4.36	48.22	1.33	10.2	-15	g06-011e.png	
0.26	9.59	21.69	3.12	15.4	-15	g06-011f.png	
-0.04	4.19	49.85	1.65	19.76	-15	g06-011g.png	
0.0	4.86	43.38	1.49	22.73	-15	g06-011h.png	
-0.12	5.58	37.46	1.66	13.41	-15	g06-011i.png	
-0.16	5.32	39.27	0.65	12.79	-15	g06-011j.png	
-0.12	4.12	51.42	1.1	19.16	-15	g06-011k.png	
-0.48	5.11	41.1	2.15	23.94	-15	g06-011l.png	
-0.69	3.83	54.24	0.94	18.14	-15	g06-011m.png	
-0.75	4.62	45.0	1.5	21.87	-15	g06-011n.png	
-1.82	3.01	70.18	0.68	14.02	-15	g06-011o.png	
0.0	5.25	40.0	1.31	24.6	-15	g06-011p.png	
0.2	4.86	43.41	1.71	22.65	-15	g06-011r.png	
0.0	5.61	37.46	1.88	13.43	-15	g06-018a.png	
1.15	4.08	50.92	1.03	19.34	-15	g06-018b.png	
0.0	7.0	30.0	6.19	16.77	-15	g06-018c.png	
0.69	6.26	33.89	1.83	14.81	-15	g06-018d.png	
0.69	5.09	40.45	1.91	12.42	-15	g06-018e.png	
0.95	5.48	38.17	2.77	13.17	-15	g06-018f.png	
0.0	4.44	47.72	2.08	20.62	-15	g06-018g.png	
0.04	5.76	36.09	2.18	13.92	-15	g06-018h.png	
0.34	5.75	36.19	2.4	13.86	-15	g06-018i.png	
0.25	4.48	46.87	1.4	20.99	-15	g06-018j.png	
0.0	5.27	40.04	1.77	8.36	-15	g06-018k.png	
0.35	5.67	36.68	2.71	13.7	-15	g06-018l.png	
0.14	4.81	43.48	1.83	22.63	-15	g06-018m.png	
-1.31	4.57	45.71	2.33	21.53	-15	g06-018n.png	
0.0	3.9	53.57	1.1	18.35	-15	g06-018o.png	
0.19	5.58	37.25	1.9	13.48	-15	g06-018p.png	
0.0	5.76	36.62	2.37	13.71	-15	g06-018r.png	
-0.35	4.28	48.57	2.81	20.3	-15	g06-026a.png	
-0.39	3.81	54.58	1.5	18.05	-15	g06-026b.png	
0.23	6.16	34.07	4.43	14.73	-15	g06-026c.png	
0.66	3.82	56.0	2.56	17.59	-15	g06-026d.png	
0.2	4.83	43.5	3.25	22.62	-15	g06-026e.png	
0.54	6.29	32.75	3.94	15.36	-15	g06-026f.png	
0.0	4.47	47.0	3.02	20.98	-15	g06-026g.png	
0.0	5.06	41.88	2.71	23.47	-15	g06-026h.png	
0.04	5.73	36.44	3.03	13.77	-15	g06-026i.png	
0.0	4.33	48.45	1.67	20.31	-15	g06-026j.png	
0.04	4.6	45.67	2.24	7.83	-15	g06-026k.png	
0.0	6.22	33.76	3.51	14.87	-15	g06-026l.png	
0.0	4.34	48.11	2.05	20.43	-15	g06-026m.png	
-0.08	3.27	63.53	1.4	15.49	-15	g06-026n.png	
0.72	3.68	56.47	1.41	17.41	-15	g06-026o.png	
-0.77	4.28	48.6	2.55	20.23	-15	g06-026p.png	
0.34	4.9	43.08	3.62	22.82	-15	g06-026r.png	
0.44	5.01	41.52	1.71	23.75	-15	g06-031a.png	
-1.45	4.34	47.96	1.25	20.54	-15	g06-031b.png	
0.0	6.23	33.57	2.67	14.97	-15	g06-031c.png	
0.56	4.79	43.86	1.68	22.43	-15	g06-031d.png	
-0.19	4.52	45.79	1.97	21.51	-15	g06-031e.png	
0.88	6.07	34.45	2.75	14.59	-15	g06-031f.png	
0.0	5.14	41.05	2.07	23.97	-15	g06-031g.png	
0.28	5.92	35.33	2.05	14.19	-15	g06-031h.png	
0.5	6.19	33.45	2.87	15.01	-15	g06-031i.png	
0.0	4.25	49.19	1.1	20.0	-15	g06-031j.png	
0.0	5.23	39.79	1.39	12.62	-15	g06-031k.png	
0.0	6.19	33.77	2.48	14.86	-15	g06-031l.png	
-0.1	7.02	29.62	1.73	16.96	-15	g06-031m.png	
0.06	3.96	52.31	0.76	18.79	-15	g06-031n.png	
1.61	3.94	52.8	0.96	18.62	-15	g06-031o.png	
0.0	4.81	43.68	1.73	22.5	-15	g06-031p.png	
0.0	5.42	38.56	2.73	13.01	-15	g06-031r.png	
-0.08	4.94	42.32	0.97	23.25	-15	g06-037b.png	
0.72	6.37	33.14	1.79	15.15	-15	g06-037c.png	
0.55	4.61	46.44	1.23	21.19	-15	g06-037d.png	
0.46	4.85	42.85	1.32	22.97	-15	g06-037e.png	
0.68	5.6	37.17	1.9	9.0	-15	g06-037f.png	
0.09	5.47	38.22	1.56	13.15	-15	g06-037g.png	
0.0	5.82	35.58	1.24	14.11	-15	g06-037h.png	
0.05	6.42	32.38	1.76	15.49	-15	g06-037i.png	
1.4	5.26	39.77	0.86	12.62	-15	g06-037j.png	
-0.11	5.06	41.29	1.08	12.17	-15	g06-037k.png	
-1.32	6.4	32.52	2.18	15.44	-15	g06-037l.png	
0.0	4.51	46.57	0.89	21.13	-15	g06-037m.png	
-0.28	5.11	40.55	0.93	24.24	-15	g06-037n.png	
1.32	3.71	56.39	0.7	17.43	-15	g06-037o.png	
0.0	5.8	36.03	1.35	13.93	-15	g06-037p.png	
0.1	5.79	36.08	1.98	13.9	-15	g06-037r.png	
-0.63	4.9	43.47	2.5	22.66	-15	g06-042a.png	
0.07	5.26	40.12	1.69	24.55	-15	g06-042b.png	
0.0	6.73	31.67	4.45	15.85	-15	g06-042c.png	
0.73	5.43	39.44	3.1	12.73	-15	g06-042d.png	
0.26	5.63	36.78	2.91	13.65	-15	g06-042e.png	
0.45	6.27	33.2	4.2	15.15	-15	g06-042f.png	
0.0	5.06	40.71	2.84	24.17	-15	g06-042g.png	
-1.76	6.84	30.57	3.03	16.42	-15	g06-042h.png	
0.48	7.14	29.12	4.23	17.22	-15	g06-042i.png	
0.22	4.49	46.31	2.49	21.25	-15	g06-042j.png	
0.03	4.19	49.88	2.16	19.73	-15	g06-042k.png	
0.0	6.83	30.59	3.98	16.4	-15	g06-042l.png	
-0.37	6.47	32.43	2.47	15.46	-15	g06-042m.png	
0.48	4.42	47.05	1.75	20.89	-15	g06-042n.png	
-0.05	3.88	54.31	1.98	18.1	-15	g06-042o.png	
0.12	5.72	36.37	2.75	13.8	-15	g06-042p.png	
0.48	6.82	30.94	4.23	16.21	-15	g06-042r.png	
1.52	4.99	42.05	2.24	23.42	-15	g06-045a.png	
0.31	4.38	48.36	1.43	20.37	-15	g06-045b.png	
0.29	6.69	31.37	3.35	16.04	-15	g06-045c.png	
0.62	5.79	36.82	2.2	13.63	-15	g06-045d.png	
0.0	5.92	35.45	2.32	14.16	-15	g06-045e.png	
1.35	5.48	37.78	2.81	13.3	-15	g06-045f.png	
0.0	6.73	31.82	2.76	15.78	-15	g06-045g.png	
0.09	5.47	37.84	2.6	13.27	-15	g06-045h.png	
0.91	6.77	30.85	3.19	16.27	-15	g06-045i.png	
0.0	5.44	38.21	1.43	13.15	-15	g06-045j.png	
0.0	4.63	45.1	1.82	21.82	-15	g06-045k.png	
0.85	6.99	29.77	2.95	16.86	-15	g06-045l.png	
-0.08	5.45	38.52	1.38	13.02	-15	g06-045m.png	
3.24	4.29	48.05	1.45	20.46	-15	g06-045n.png	
-0.08	5.1	41.2	1.51	23.83	-15	g06-045o.png	
0.27	7.05	29.63	2.24	16.93	-15	g06-045p.png	
1.78	6.31	33.26	3.09	15.09	-15	g06-045r.png	
0.1	5.63	37.5	2.14	13.41	-15	g06-047a.png	
